City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Vengerovo,RU,2022-02-09 07:55:28,55.6848,76.7471,3.24,91,6,8.34
288,Belyy Yar,RU,2022-02-09 07:55:28,53.6039,91.3903,4.89,67,0,8.95
289,Pangody,RU,2022-02-09 07:55:29,65.85,74.4859,0.41,93,63,14.16
290,Lahij,YE,2022-02-09 07:55:29,13.1667,44.5833,78.17,54,10,11.05
291,Talaya,RU,2022-02-09 07:55:29,61.3833,152.75,-27.74,87,86,1.99
292,Chiredzi,ZW,2022-02-09 07:55:30,-21.05,31.6667,90.1,32,0,1.48
293,Tharad,IN,2022-02-09 07:55:30,24.3961,71.6267,80.4,29,0,9.13
294,Bowling Green,US,2022-02-09 07:55:13,36.9903,-86.4436,43.32,76,0,12.26
295,Norrtalje,SE,2022-02-09 07:53:45,59.758,18.705,37.02,82,99,13.27
296,Kamensk-Uralskiy,RU,2022-02-09 07:51:16,56.4185,61.9329,19.22,93,99,6.98
297,Oranjemund,NA,2022-02-09 07:55:31,-28.55,16.4333,70.29,67,0,10.2
298,Zhangye,CN,2022-02-09 07:55:32,38.9342,100.4517,34.27,26,0,5.82
299,Toamasina,MG,2022-02-09 07:55:32,-18.1667,49.3833,87.8,74,40,5.75
300,Mogadishu,SO,2022-02-09 07:51:59,2.0371,45.3438,84.07,70,0,21.85
301,Kaeo,NZ,2022-02-09 07:55:33,-35.1,173.7833,74.32,93,28,7.38
302,Hong Gai,VN,2022-02-09 07:55:33,20.956,107.0946,60.71,87,100,5.7
303,Sidi Ali,DZ,2022-02-09 07:55:34,36.0998,0.4206,49.37,69,0,4.68
304,Cutro,IT,2022-02-09 07:55:34,39.0353,16.9819,43.39,41,0,6.15
305,Port Moresby,PG,2022-02-09 07:55:35,-9.4431,147.1797,89.02,70,40,9.15
306,Camacha,PT,2022-02-09 07:55:35,33.0833,-16.3333,65.16,77,20,12.66
307,Nouadhibou,MR,2022-02-09 07:55:36,20.931,-17.0347,62.58,72,1,12.66
308,Batemans Bay,AU,2022-02-09 07:55:36,-35.7167,150.1833,83.98,69,91,4.16
309,Siniscola,IT,2022-02-09 07:55:36,40.5719,9.6922,40.55,35,0,3.09
310,Caranavi,BO,2022-02-09 07:55:37,-15.8167,-67.55,62.96,93,100,2.59
311,Amga,RU,2022-02-09 07:55:37,60.8953,131.9608,-12.17,98,99,2.28
312,Vardo,NO,2022-02-09 07:55:38,70.3705,31.1107,26.58,80,75,21.85
313,College,US,2022-02-09 07:55:38,64.8569,-147.8028,-2.99,77,100,3.44
314,Poso,ID,2022-02-09 07:55:38,-1.3959,120.7524,83.32,71,94,3.18
315,Salalah,OM,2022-02-09 07:55:39,17.0151,54.0924,77.61,20,0,17.4
316,Bonthe,SL,2022-02-09 07:55:39,7.5264,-12.505,76.24,83,3,3.56
317,Honolulu,US,2022-02-09 07:55:11,21.3069,-157.8583,73.96,76,75,9.22
318,Titlagarh,IN,2022-02-09 07:56:40,20.3,83.15,89.17,22,0,1.1
319,Santa Cruz,BO,2022-02-09 07:56:40,-17.8,-63.1667,72.86,68,40,11.5
320,Sao Filipe,CV,2022-02-09 07:56:41,14.8961,-24.4956,73.09,67,0,7.27
321,La Ronge,CA,2022-02-09 07:56:41,55.1001,-105.2842,-1.95,84,0,4.61
322,Aswan,EG,2022-02-09 07:56:42,24.0934,32.907,63.7,23,0,5.75
323,Kirovsk,UA,2022-02-09 07:56:42,48.6375,38.6428,29.95,95,100,14.5
324,Terra Santa,BR,2022-02-09 07:56:42,-2.1042,-56.4869,72.03,98,100,1.3
325,Carnarvon,AU,2022-02-09 07:56:43,-24.8667,113.6333,87.87,51,0,17.27
326,Valdivia,CL,2022-02-09 07:56:43,-39.8142,-73.2459,46.49,81,0,2.73
327,Shuyskoye,RU,2022-02-09 07:56:44,59.3736,41.0305,28.29,95,92,4.94
328,Rio Gallegos,AR,2022-02-09 07:56:44,-51.6226,-69.2181,55.45,54,0,18.41
329,Avera,US,2022-02-09 07:56:45,33.194,-82.5271,34.72,68,0,3.09
330,Toccoa,US,2022-02-09 07:56:45,34.5773,-83.3324,39.81,81,0,0.0
331,Tevaitoa,PF,2022-02-09 07:56:46,-16.7833,-151.5,81.12,78,59,18.14
332,Quatre Cocos,MU,2022-02-09 07:56:46,-20.2078,57.7625,85.08,65,11,8.32
333,Soyo,AO,2022-02-09 07:56:47,-6.1349,12.3689,79.63,73,99,5.21
334,Vilyuysk,RU,2022-02-09 07:56:47,63.7553,121.6247,-29.94,97,100,0.29
335,Portland,US,2022-02-09 07:54:24,45.5234,-122.6762,47.25,91,100,3.0
336,Lulea,SE,2022-02-09 07:52:28,65.5842,22.1547,23.07,100,0,9.22
337,Buchanan,LR,2022-02-09 07:56:48,5.8808,-10.0467,76.96,85,16,2.77
338,Kendari,ID,2022-02-09 07:56:48,-3.945,122.4989,83.89,76,100,1.07
339,Touros,BR,2022-02-09 07:56:49,-5.1989,-35.4608,76.1,72,100,8.5
340,Nuuk,GL,2022-02-09 07:56:49,64.1835,-51.7216,13.87,72,100,21.0
341,Judenburg,AT,2022-02-09 07:56:50,47.1667,14.6667,41.34,93,20,0.0
342,Mount Isa,AU,2022-02-09 07:56:50,-20.7333,139.5,94.77,28,21,4.61
343,Half Moon Bay,US,2022-02-09 07:56:51,37.4636,-122.4286,61.77,55,0,0.0
344,Honiara,SB,2022-02-09 07:56:51,-9.4333,159.95,79.41,85,100,7.25
345,Liku,ID,2022-02-09 07:56:51,-0.7275,119.8922,82.08,74,100,4.27
346,Lasa,IT,2022-02-09 07:56:52,46.6166,10.7002,46.13,45,13,3.42
347,Bodden Town,KY,2022-02-09 07:56:52,19.2833,-81.25,76.93,80,6,7.65
348,Tura,IN,2022-02-09 07:56:53,25.5198,90.2201,70.92,39,2,5.14
349,Harer,ET,2022-02-09 07:56:53,9.3094,42.1258,73.35,26,15,2.06
350,San Luis,AR,2022-02-09 07:53:24,-33.295,-66.3356,69.67,39,79,12.46
351,Ranong,TH,2022-02-09 07:56:54,9.9658,98.6348,87.73,57,91,4.36
352,Vestmannaeyjar,IS,2022-02-09 07:56:54,63.4427,-20.2734,31.19,100,75,25.32
353,Fort Nelson,CA,2022-02-09 07:56:55,58.8053,-122.7002,0.99,85,0,3.44
354,Cherskiy,RU,2022-02-09 07:56:55,68.75,161.3,-41.76,100,89,3.36
355,Lichinga,MZ,2022-02-09 07:56:55,-13.3128,35.2406,66.29,100,75,8.05
356,Huarmey,PE,2022-02-09 07:56:56,-10.0681,-78.1522,69.62,84,84,5.53
357,Kaitangata,NZ,2022-02-09 07:56:56,-46.2817,169.8464,58.84,99,100,10.87
358,Toba,JP,2022-02-09 07:56:57,34.4833,136.85,50.32,68,18,1.99
359,Katsuyama,JP,2022-02-09 07:56:57,36.0617,136.501,41.36,95,100,1.39
360,Whitianga,NZ,2022-02-09 07:56:57,-36.8333,175.7,74.01,97,98,5.48
361,Alofi,NU,2022-02-09 07:56:58,-19.0595,-169.9187,75.09,94,100,4.61
362,Mainburg,DE,2022-02-09 07:56:58,48.65,11.7833,41.9,70,75,2.3
363,Key West,US,2022-02-09 07:56:59,24.5557,-81.7826,71.6,87,100,10.36
364,Hovd,MN,2022-02-09 07:57:59,48.0056,91.6419,-2.9,84,100,3.4
365,Vostok,RU,2022-02-09 07:57:59,46.4856,135.8833,5.68,96,96,0.98
366,Alta Floresta,BR,2022-02-09 07:57:01,-9.8756,-56.0861,71.19,98,100,1.41
367,Kimbe,PG,2022-02-09 07:58:00,-5.5502,150.1429,80.8,85,100,2.98
368,Shimsk,RU,2022-02-09 07:58:00,58.212,30.7127,33.04,90,99,8.19
369,Altar,MX,2022-02-09 07:58:01,30.7,-111.8167,55.89,20,0,2.26
370,Katherine,AU,2022-02-09 07:58:01,-14.4667,132.2667,93.52,43,100,8.05
371,Sarny,UA,2022-02-09 07:58:02,51.338,26.6019,36.41,80,84,14.67
372,Palafrugell,ES,2022-02-09 07:58:02,41.9174,3.1631,48.34,86,29,3.0
373,Nadadores,MX,2022-02-09 07:58:03,27.05,-101.6,51.24,38,0,3.06
374,Yerbogachen,RU,2022-02-09 07:58:03,61.2767,108.0108,-10.5,95,100,2.93
375,Venice,US,2022-02-09 07:58:04,27.0998,-82.4543,55.44,97,100,10.36
376,Supe,PE,2022-02-09 07:58:04,-10.8,-77.7333,69.31,83,83,5.48
377,Ekhabi,RU,2022-02-09 07:58:05,53.5102,142.9671,17.04,94,100,11.56
378,Nioro,GM,2022-02-09 07:58:05,13.35,-15.75,70.09,15,0,6.06
379,Sorland,NO,2022-02-09 07:58:06,67.667,12.6934,35.46,59,100,27.45
380,Abilene,US,2022-02-09 07:56:42,32.4487,-99.7331,46.89,45,3,7.05
381,Piacabucu,BR,2022-02-09 07:58:07,-10.4056,-36.4344,78.15,77,36,5.7
382,Necochea,AR,2022-02-09 07:58:07,-38.5473,-58.7368,59.04,78,11,8.68
383,Broken Hill,AU,2022-02-09 07:58:08,-31.95,141.4333,91.11,22,14,8.05
384,Hami,CN,2022-02-09 07:58:08,42.8,93.45,32.74,27,12,4.7
385,Bath,GB,2022-02-09 07:57:14,51.3779,-2.3591,51.19,90,100,9.78
386,Ribeira Grande,PT,2022-02-09 07:58:09,38.5167,-28.7,55.8,82,20,5.75
387,Cayenne,GF,2022-02-09 07:58:09,4.9333,-52.3333,79.09,85,100,2.3
388,Atbasar,KZ,2022-02-09 07:58:09,51.8,68.3333,15.04,90,80,9.55
389,Samarai,PG,2022-02-09 07:58:10,-10.6167,150.6667,82.65,76,38,7.43
390,Walvis Bay,NA,2022-02-09 07:58:10,-22.9575,14.5053,72.09,76,0,3.67
391,Altea,ES,2022-02-09 07:58:11,38.5989,-0.0514,54.64,70,12,6.15
392,Nanakuli,US,2022-02-09 07:58:11,21.3906,-158.1547,74.1,78,3,9.64
393,Matabungkay,PH,2022-02-09 07:58:12,13.9523,120.6198,86.05,56,64,13.53
394,Ballina,AU,2022-02-09 07:58:12,-28.8667,153.5667,82.58,69,6,9.22
395,Colombia,CU,2022-02-09 07:58:12,20.9881,-77.4297,70.63,90,0,3.22
396,Imbituba,BR,2022-02-09 07:58:13,-28.24,-48.6703,71.82,92,19,6.96
397,Kompaniyivka,UA,2022-02-09 07:58:13,48.2511,32.208,34.54,83,60,13.22
398,Shubarshi,KZ,2022-02-09 07:58:14,48.5872,57.1869,20.37,91,80,4.99
399,Charters Towers,AU,2022-02-09 07:58:14,-20.1,146.2667,84.0,46,81,6.91
400,Gat,IL,2022-02-09 07:58:15,31.61,34.7642,63.91,49,0,17.18
401,Verkhnevilyuysk,RU,2022-02-09 07:58:14,63.4453,120.3167,-24.29,98,100,1.1
402,Behshahr,IR,2022-02-09 07:58:16,36.6923,53.5526,58.95,40,4,2.26
403,Mormugao,IN,2022-02-09 07:58:16,15.4,73.8,81.66,51,20,9.22
404,Choma,ZM,2022-02-09 07:58:16,-16.8065,26.9531,67.28,87,77,5.75
405,Palmer,US,2022-02-09 07:58:17,42.1584,-72.3287,29.37,63,7,1.01
406,Morehead,US,2022-02-09 07:58:17,37.2711,-87.1764,43.86,57,0,10.36
407,Chifeng,CN,2022-02-09 07:58:18,42.2683,118.9636,35.35,26,18,7.09
408,Whithorn,JM,2022-02-09 07:58:18,18.2604,-78.0378,70.86,94,21,3.49
409,Betioky,MG,2022-02-09 07:58:19,-23.7167,44.3833,82.69,62,75,6.58
410,Dali,CN,2022-02-09 07:58:19,25.7,100.1833,57.2,26,7,9.62
411,Pochutla,MX,2022-02-09 07:58:20,15.7432,-96.4661,68.83,82,1,3.6
412,Kovernino,RU,2022-02-09 07:59:20,57.1253,43.8142,29.98,90,99,6.38
413,Asau,RO,2022-02-09 07:59:20,46.4333,26.4,42.76,71,96,5.97
414,Kousseri,CM,2022-02-09 07:59:21,12.0769,15.0306,67.96,13,70,12.66
415,Arlit,NE,2022-02-09 07:59:21,18.7369,7.3853,71.02,8,0,5.93
416,Muli,MV,2022-02-09 07:59:22,2.9167,73.5667,82.31,72,100,14.65
417,Margate,GB,2022-02-09 07:59:22,51.3813,1.3862,48.96,86,85,5.01
418,Guilin,CN,2022-02-09 07:59:23,25.2819,110.2864,44.71,84,100,3.38
419,Qaqortoq,GL,2022-02-09 07:59:23,60.7167,-46.0333,-2.34,70,80,10.18
420,Alta,NO,2022-02-09 07:59:23,69.9689,23.2717,22.26,72,0,11.5
421,Ust-Nera,RU,2022-02-09 07:59:24,64.5667,143.2,-27.42,96,65,5.06
422,Qingdao,CN,2022-02-09 07:59:24,36.0986,120.3719,44.2,42,0,11.18
423,Codrington,AU,2022-02-09 07:59:25,-38.2667,141.9667,68.63,61,0,17.22
424,Adelaide,AU,2022-02-09 07:56:30,-34.9333,138.6,78.04,58,20,14.97
425,Chicama,PE,2022-02-09 07:59:25,-7.8447,-79.1469,70.68,75,100,4.68
426,Hobyo,SO,2022-02-09 07:59:26,5.3505,48.5268,81.18,58,78,24.18
427,Pleshanovo,RU,2022-02-09 07:59:26,52.8333,53.4833,24.04,92,100,10.71
428,Nanortalik,GL,2022-02-09 07:59:27,60.1432,-45.2371,12.83,54,32,12.8
429,Krasnoarmeysk,RU,2022-02-09 07:59:27,51.0239,45.6969,33.08,96,100,15.82
430,Jinxiang,CN,2022-02-09 07:59:27,27.4327,120.6062,48.43,86,100,5.73
431,Jardim,BR,2022-02-09 07:59:28,-21.4803,-56.1381,61.66,53,0,2.62
432,Urucara,BR,2022-02-09 07:59:29,-2.5364,-57.76,72.14,98,100,1.43
433,Luorong,CN,2022-02-09 07:59:29,24.4058,109.6086,44.02,78,100,5.44
434,El Alto,PE,2022-02-09 07:59:29,-4.2714,-81.2147,71.22,71,100,7.9
435,Lincoln,US,2022-02-09 07:55:42,40.8,-96.667,42.75,39,100,3.0
436,Wenatchee,US,2022-02-09 07:59:30,47.4235,-120.3103,49.44,68,100,4.0
437,Yumen,CN,2022-02-09 07:59:30,40.2833,97.2,35.28,20,1,15.55
438,Nytva,RU,2022-02-09 07:59:31,57.9404,55.334,10.29,89,81,8.66
439,Sisimiut,GL,2022-02-09 07:59:31,66.9395,-53.6735,4.75,70,100,17.81
440,Quthing,LS,2022-02-09 07:59:32,-30.4,27.7003,77.05,34,6,5.53
441,Moron,AR,2022-02-09 07:59:32,-34.6534,-58.6198,67.75,83,8,5.08
442,Whitehorse,CA,2022-02-09 07:59:32,60.7161,-135.0538,32.77,69,75,13.8
443,Broome,US,2022-02-09 07:59:33,42.2506,-75.833,18.54,60,58,1.01
444,Dudinka,RU,2022-02-09 07:59:33,69.4058,86.1778,-2.38,88,100,21.52
445,Panajachel,GT,2022-02-09 07:59:34,14.7333,-91.15,60.12,95,78,6.38
446,Poum,NC,2022-02-09 07:59:34,-20.2333,164.0167,81.41,88,98,27.85
447,Prieska,ZA,2022-02-09 07:59:35,-29.6641,22.7474,85.73,20,63,8.46
448,Ban Phai,TH,2022-02-09 07:59:35,16.06,102.731,94.01,28,26,2.71
449,Huty,UA,2022-02-09 07:59:35,50.1332,35.3439,28.45,92,46,4.9
450,Tomari,RU,2022-02-09 07:59:36,47.7658,142.0683,20.12,69,69,15.08
451,Pavlodar,KZ,2022-02-09 07:59:36,52.3,76.95,6.6,85,40,4.47
452,Naze,JP,2022-02-09 07:59:37,28.3667,129.4833,59.92,74,99,8.75
453,Kavieng,PG,2022-02-09 07:59:37,-2.5744,150.7967,82.29,78,100,7.23
454,Itarema,BR,2022-02-09 07:59:38,-2.9248,-39.9167,77.68,86,100,7.58
455,Kushmurun,KZ,2022-02-09 07:59:38,52.4503,64.6311,24.17,93,100,10.58
456,Makurdi,NG,2022-02-09 07:59:39,7.7411,8.5121,83.91,24,11,7.07
457,Sambava,MG,2022-02-09 08:00:39,-14.2667,50.1667,84.0,71,5,6.38
458,Mulchen,CL,2022-02-09 08:00:40,-37.7167,-72.2333,55.53,84,2,5.48
459,Woodstock,CA,2022-02-09 07:57:13,43.1334,-80.7497,23.67,88,91,5.01
460,Belgrade,RS,2022-02-09 08:00:40,44.804,20.4651,42.55,63,20,12.66
461,Pimenta Bueno,BR,2022-02-09 08:00:41,-11.6725,-61.1936,71.53,99,100,0.65
462,Muriwai Beach,NZ,2022-02-09 08:00:42,-36.8167,174.45,75.34,90,66,10.56
463,Bowen,AU,2022-02-09 08:00:42,-20.0167,148.2333,80.55,64,84,11.65
464,Gweta,BW,2022-02-09 08:00:43,-20.1833,25.2333,82.8,37,6,7.7
465,Firminy,FR,2022-02-09 08:00:43,45.3873,4.2907,33.15,93,0,1.14
466,Limulunga,ZM,2022-02-09 08:00:44,-15.0969,23.1376,72.48,81,100,8.52
467,Balikpapan,ID,2022-02-09 08:00:21,-1.2675,116.8289,85.19,70,75,3.44
468,Belmonte,BR,2022-02-09 08:00:44,-15.8631,-38.8828,75.7,88,9,4.05
469,Preobrazheniye,RU,2022-02-09 08:00:45,42.9019,133.9064,29.98,56,9,9.64
470,Tubmanburg,LR,2022-02-09 08:00:45,6.8708,-10.8172,75.38,92,38,1.68
471,Egvekinot,RU,2022-02-09 08:00:46,66.3167,-179.1667,-14.08,74,12,13.71
472,Twin Falls,US,2022-02-09 08:00:46,42.3505,-114.6445,25.93,71,100,4.41
473,Lamu,KE,2022-02-09 08:00:47,-2.2717,40.902,88.02,70,81,6.6
474,Palaikastron,GR,2022-02-09 08:00:47,35.2,26.25,50.76,65,87,36.62
475,Tabou,CI,2022-02-09 08:00:48,4.423,-7.3528,79.99,83,35,6.22
476,Vila,PT,2022-02-09 08:00:48,42.0304,-8.1588,43.32,68,0,3.71
477,Fare,PF,2022-02-09 08:00:48,-16.7,-151.0167,81.45,77,15,16.33
478,Remedios,CU,2022-02-09 08:00:49,22.4947,-79.5458,72.61,86,82,4.45
479,Shaoyang,CN,2022-02-09 07:59:40,27.2315,111.4525,41.0,72,97,2.77
480,Flagstaff,US,2022-02-09 07:59:40,35.1981,-111.6513,42.46,20,0,9.31
481,Ust-Tsilma,RU,2022-02-09 08:00:50,65.441,52.1498,12.88,91,86,9.91
482,High Level,CA,2022-02-09 08:00:17,58.5169,-117.136,6.91,85,75,5.75
483,Athabasca,CA,2022-02-09 07:59:44,54.7169,-113.2854,33.62,88,100,7.16
484,Rawson,AR,2022-02-09 07:59:07,-43.3002,-65.1023,61.43,72,46,7.56
485,Misratah,LY,2022-02-09 08:00:51,32.3754,15.0925,56.75,51,24,14.27
486,Bhopal,IN,2022-02-09 08:00:51,23.2667,77.4,79.81,29,30,10.0
487,Tiksi,RU,2022-02-09 08:00:52,71.6872,128.8694,-15.81,97,94,10.47
488,Chegdomyn,RU,2022-02-09 08:00:52,51.1167,133.0167,-0.11,96,100,1.74
489,Acajutla,SV,2022-02-09 08:00:53,13.5928,-89.8275,74.41,65,14,7.0
490,Mamallapuram,IN,2022-02-09 08:00:53,12.6264,80.1722,84.25,58,96,12.21
491,Kieta,PG,2022-02-09 08:00:45,-6.2167,155.6333,80.46,86,93,5.46
492,Tolbazy,RU,2022-02-09 08:00:54,54.0241,55.8825,16.56,92,98,12.03
493,Sept-Iles,CA,2022-02-09 07:58:26,50.2001,-66.3821,27.12,93,100,8.05
494,Zanjan,IR,2022-02-09 08:00:54,36.6736,48.4787,31.87,88,93,6.2
495,Dongning,CN,2022-02-09 08:00:55,44.0622,131.1207,18.48,93,84,2.53
496,Upata,VE,2022-02-09 08:00:56,8.0086,-62.3989,71.19,98,100,3.06
497,Rio Grande,BR,2022-02-09 08:00:56,-32.035,-52.0986,57.94,72,100,4.88
498,Ola,RU,2022-02-09 08:00:56,59.5833,151.2833,2.75,81,100,6.58
499,Chalus,IR,2022-02-09 08:00:57,36.655,51.4204,58.93,53,5,5.3
500,Pathein,MM,2022-02-09 07:59:03,16.7833,94.7333,90.63,21,84,12.19
501,Balabac,PH,2022-02-09 08:00:57,7.9868,117.0645,80.64,81,100,15.41
502,Axim,GH,2022-02-09 08:00:58,4.8699,-2.2405,79.97,83,78,4.47
503,Laguna,US,2022-02-09 08:01:58,38.421,-121.4238,56.32,85,0,3.44
504,Abdulino,RU,2022-02-09 08:01:59,53.7,53.6667,22.35,94,100,11.12
505,Sioux Lookout,CA,2022-02-09 08:01:59,50.1001,-91.917,19.92,94,100,10.67
506,Khorixas,NA,2022-02-09 08:02:00,-20.3667,14.9667,73.08,68,92,4.81
507,Isiro,CD,2022-02-09 08:02:00,2.7739,27.616,87.4,20,53,4.41
508,Asosa,ET,2022-02-09 08:02:01,10.0667,34.5333,82.13,21,99,3.96
509,Saint-Pierre,RE,2022-02-09 08:00:32,-21.3393,55.4781,83.88,70,20,16.11
510,Port Augusta,AU,2022-02-09 08:02:01,-32.5,137.7667,83.71,50,25,18.61
511,Aklavik,CA,2022-02-09 08:02:02,68.2191,-135.0107,-35.68,95,83,9.71
512,Ocean City,US,2022-02-09 07:59:53,39.2776,-74.5746,30.97,78,0,5.75
513,Kathu,TH,2022-02-09 08:02:02,7.9178,98.3332,89.42,69,64,5.64
514,West Fargo,US,2022-02-09 08:02:03,46.875,-96.9004,34.02,80,100,23.02
515,Ilhabela,BR,2022-02-09 08:02:03,-23.7781,-45.3581,72.12,83,99,3.31
516,Petatlan,MX,2022-02-09 08:02:04,17.5167,-101.2667,68.86,67,0,4.34
517,Ust-Maya,RU,2022-02-09 08:02:04,60.4167,134.5333,-13.95,98,100,2.73
518,Bachaquero,VE,2022-02-09 08:02:05,9.9694,-71.1494,77.94,81,80,4.61
519,Saurimo,AO,2022-02-09 08:02:05,-9.6608,20.3916,73.65,67,100,5.21
520,Dharchula,IN,2022-02-09 08:02:06,29.85,80.5333,48.7,82,100,5.82
521,Beringovskiy,RU,2022-02-09 08:02:06,63.05,179.3167,-18.58,86,9,13.44
522,Yarada,IN,2022-02-09 08:02:06,17.65,83.2667,78.67,59,86,8.32
523,Galle,LK,2022-02-09 08:02:07,6.0367,80.217,82.76,63,100,8.14
524,Namatanai,PG,2022-02-09 08:02:07,-3.6667,152.4333,81.0,79,94,5.39
525,Alugan,PH,2022-02-09 08:02:08,12.2188,125.4808,81.39,70,42,11.54
526,Horsham,GB,2022-02-09 08:02:08,51.064,-0.3272,48.7,89,40,6.91
527,Hwange,ZW,2022-02-09 08:02:09,-18.3693,26.5019,81.93,60,3,3.42
528,Maniago,IT,2022-02-09 08:02:09,46.1706,12.7078,40.71,60,67,1.5
529,Pangoa,PE,2022-02-09 08:02:10,-12.1167,-73.0,65.43,94,100,2.91
530,Glenwood Springs,US,2022-02-09 08:02:10,39.5505,-107.3248,27.07,70,43,0.78
531,Soltsy,RU,2022-02-09 08:02:10,58.1239,30.3238,32.79,90,74,7.92
532,Le Port,RE,2022-02-09 08:02:11,-20.9373,55.2919,84.2,80,92,2.77
533,Sosua,DO,2022-02-09 07:58:45,19.7667,-70.5167,72.52,89,21,8.59
534,Port-Cartier,CA,2022-02-09 08:02:11,50.0334,-66.8654,26.82,95,100,7.45
535,Goderich,CA,2022-02-09 08:00:31,43.7501,-81.7165,29.91,91,63,19.77
536,Tezu,IN,2022-02-09 08:02:12,27.9167,96.1667,72.3,36,61,4.52
537,Cockburn Town,TC,2022-02-09 08:02:13,21.4612,-71.1419,76.87,78,22,20.13
538,Saldanha,ZA,2022-02-09 08:02:13,-33.0117,17.9442,67.23,82,24,7.16
539,Woodward,US,2022-02-09 08:02:13,36.4337,-99.3904,31.12,69,0,10.36
540,Taubate,BR,2022-02-09 08:02:14,-23.0264,-45.5553,67.91,96,94,1.77
541,Palu,ID,2022-02-09 08:02:14,-0.8917,119.8707,82.4,82,96,3.8
542,Grimshaw,CA,2022-02-09 08:02:15,56.1834,-117.6027,37.02,82,69,12.33
543,Kailua,US,2022-02-09 08:02:15,21.4022,-157.7394,74.14,78,11,4.0
544,Jalu,LY,2022-02-09 08:02:16,29.0331,21.5482,53.74,44,0,14.03
545,Inhambane,MZ,2022-02-09 08:02:16,-23.865,35.3833,85.82,47,0,3.31
546,Nyagan,RU,2022-02-09 08:02:16,62.1406,65.3936,13.12,92,80,6.98
547,Tiruvalla,IN,2022-02-09 08:02:17,9.3833,76.5667,93.11,40,2,7.76
548,Camapua,BR,2022-02-09 07:58:27,-19.5314,-54.0439,64.69,57,100,4.16
549,Ambon,ID,2022-02-09 08:02:18,-3.6954,128.1814,91.54,55,40,11.5
550,Baghdad,IQ,2022-02-09 07:57:30,33.3406,44.4009,60.71,39,0,8.05
551,Ternate,ID,2022-02-09 08:03:18,0.8,127.4,81.73,76,100,4.52
552,Moranbah,AU,2022-02-09 08:03:19,-22.0016,148.0466,88.11,32,100,7.47
553,Turayf,SA,2022-02-09 08:03:19,31.6725,38.6637,61.0,25,18,15.37
554,Henties Bay,NA,2022-02-09 08:03:20,-22.116,14.2845,71.85,82,34,2.33
555,Tucumcari,US,2022-02-09 08:03:20,35.1717,-103.725,30.04,59,0,10.36
556,San Patricio,US,2022-02-09 08:03:20,28.017,-97.5169,51.93,60,0,6.4
557,Kargasok,RU,2022-02-09 08:03:21,59.0556,80.8572,-1.8,91,35,5.7
558,Inowroclaw,PL,2022-02-09 08:03:21,52.7989,18.2639,41.94,100,89,1.99
559,Moose Factory,CA,2022-02-09 08:03:22,51.2585,-80.6094,9.43,95,92,5.44
560,Chapais,CA,2022-02-09 08:02:58,49.7834,-74.8492,4.12,100,100,2.15
561,Tateyama,JP,2022-02-09 08:03:22,34.9833,139.8667,50.09,61,100,12.55
562,Bagdarin,RU,2022-02-09 08:03:23,54.4333,113.6,7.56,88,100,2.66
563,South Lake Tahoe,US,2022-02-09 08:00:29,38.9332,-119.9844,38.88,61,2,5.19
564,Prabumulih,ID,2022-02-09 08:03:23,-3.45,104.25,86.74,64,98,3.42
565,Bucerias,MX,2022-02-09 08:03:24,20.75,-105.3333,65.98,72,0,1.45
566,Kaka,TM,2022-02-09 08:03:24,37.3482,59.6143,56.8,31,1,7.14
567,Matamoros,MX,2022-02-09 08:03:24,25.5333,-103.25,45.1,45,0,1.32
568,Poco Verde,BR,2022-02-09 07:59:31,-10.7083,-38.1833,71.06,93,38,3.49
569,Pirenopolis,BR,2022-02-09 08:03:25,-15.8525,-48.9592,65.52,92,90,1.48
